

Microchip MPLAB XC8 Assembler V2.31 build 20201012212115 
                                                                                               Fri Feb  5 00:57:43 2021

Microchip MPLAB XC8 C Compiler v2.31 (Free license) build 20201012212115 Og1 
     1                           	processor	16F887
     2                           	pagewidth 120
     3                           	opt	flic
     4                           	psect	cinit,global,class=CODE,merge=1,delta=2
     5                           	psect	bssCOMMON,global,class=COMMON,space=1,delta=1,noexec
     6                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1,noexec
     7                           	psect	maintext,global,class=CODE,split=1,delta=2
     8                           	psect	text1,local,class=CODE,merge=1,delta=2
     9                           	psect	text2,local,class=CODE,merge=1,delta=2
    10                           	psect	text3,local,class=CODE,merge=1,delta=2
    11                           	psect	intentry,global,class=CODE,delta=2
    12                           	psect	config,global,abs,ovrld,class=CONFIG,space=4,delta=2,noexec
    13                           	dabs	1,0x7E,2
    14  0000                     
    15                           ; Version 2.20
      +                          OR
    38                           ; PURPOSE ARE DISCLAIMED.  IN NO EVENT SHALL MICROCHIP BE LIABLE FOR ANY DIRECT, INDIREC
      +                          T,
    39                           ; INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING BUT NOT LIMITED TO
    40                           ; PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA OR PROFITS; OR BUSINESS
    41                           ; INTERRUPTION) HOWSOEVER CAUSED AND ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, ST
      +                          RICT
    42                           ; LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR OTHERWISE) ARISING IN ANY WAY OUT OF THE U
      +                          SE OF
    43                           ; THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.
    44                           ; 
    45                           ; 
    46                           ; Code-generator required, PIC16F887 Definitions
    47                           ; 
    48                           ; SFR Addresses
    49  0000                     	;# 
    50  0001                     	;# 
    51  0002                     	;# 
    52  0003                     	;# 
    53  0004                     	;# 
    54  0005                     	;# 
    55  0006                     	;# 
    56  0007                     	;# 
    57  0008                     	;# 
    58  0009                     	;# 
    59  000A                     	;# 
    60  000B                     	;# 
    61  000C                     	;# 
    62  000D                     	;# 
    63  000E                     	;# 
    64  000E                     	;# 
    65  000F                     	;# 
    66  0010                     	;# 
    67  0011                     	;# 
    68  0012                     	;# 
    69  0013                     	;# 
    70  0014                     	;# 
    71  0015                     	;# 
    72  0015                     	;# 
    73  0016                     	;# 
    74  0017                     	;# 
    75  0018                     	;# 
    76  0019                     	;# 
    77  001A                     	;# 
    78  001B                     	;# 
    79  001B                     	;# 
    80  001C                     	;# 
    81  001D                     	;# 
    82  001E                     	;# 
    83  001F                     	;# 
    84  0081                     	;# 
    85  0085                     	;# 
    86  0086                     	;# 
    87  0087                     	;# 
    88  0088                     	;# 
    89  0089                     	;# 
    90  008C                     	;# 
    91  008D                     	;# 
    92  008E                     	;# 
    93  008F                     	;# 
    94  0090                     	;# 
    95  0091                     	;# 
    96  0092                     	;# 
    97  0093                     	;# 
    98  0093                     	;# 
    99  0093                     	;# 
   100  0094                     	;# 
   101  0095                     	;# 
   102  0096                     	;# 
   103  0097                     	;# 
   104  0098                     	;# 
   105  0099                     	;# 
   106  009A                     	;# 
   107  009B                     	;# 
   108  009C                     	;# 
   109  009D                     	;# 
   110  009E                     	;# 
   111  009F                     	;# 
   112  0105                     	;# 
   113  0107                     	;# 
   114  0108                     	;# 
   115  0109                     	;# 
   116  010C                     	;# 
   117  010C                     	;# 
   118  010D                     	;# 
   119  010E                     	;# 
   120  010F                     	;# 
   121  0185                     	;# 
   122  0187                     	;# 
   123  0188                     	;# 
   124  0189                     	;# 
   125  018C                     	;# 
   126  018D                     	;# 
   127  0000                     	;# 
   128  0001                     	;# 
   129  0002                     	;# 
   130  0003                     	;# 
   131  0004                     	;# 
   132  0005                     	;# 
   133  0006                     	;# 
   134  0007                     	;# 
   135  0008                     	;# 
   136  0009                     	;# 
   137  000A                     	;# 
   138  000B                     	;# 
   139  000C                     	;# 
   140  000D                     	;# 
   141  000E                     	;# 
   142  000E                     	;# 
   143  000F                     	;# 
   144  0010                     	;# 
   145  0011                     	;# 
   146  0012                     	;# 
   147  0013                     	;# 
   148  0014                     	;# 
   149  0015                     	;# 
   150  0015                     	;# 
   151  0016                     	;# 
   152  0017                     	;# 
   153  0018                     	;# 
   154  0019                     	;# 
   155  001A                     	;# 
   156  001B                     	;# 
   157  001B                     	;# 
   158  001C                     	;# 
   159  001D                     	;# 
   160  001E                     	;# 
   161  001F                     	;# 
   162  0081                     	;# 
   163  0085                     	;# 
   164  0086                     	;# 
   165  0087                     	;# 
   166  0088                     	;# 
   167  0089                     	;# 
   168  008C                     	;# 
   169  008D                     	;# 
   170  008E                     	;# 
   171  008F                     	;# 
   172  0090                     	;# 
   173  0091                     	;# 
   174  0092                     	;# 
   175  0093                     	;# 
   176  0093                     	;# 
   177  0093                     	;# 
   178  0094                     	;# 
   179  0095                     	;# 
   180  0096                     	;# 
   181  0097                     	;# 
   182  0098                     	;# 
   183  0099                     	;# 
   184  009A                     	;# 
   185  009B                     	;# 
   186  009C                     	;# 
   187  009D                     	;# 
   188  009E                     	;# 
   189  009F                     	;# 
   190  0105                     	;# 
   191  0107                     	;# 
   192  0108                     	;# 
   193  0109                     	;# 
   194  010C                     	;# 
   195  010C                     	;# 
   196  010D                     	;# 
   197  010E                     	;# 
   198  010F                     	;# 
   199  0185                     	;# 
   200  0187                     	;# 
   201  0188                     	;# 
   202  0189                     	;# 
   203  018C                     	;# 
   204  018D                     	;# 
   205  0005                     _PORTAbits	set	5
   206  0008                     _PORTD	set	8
   207  0006                     _PORTB	set	6
   208  0005                     _PORTA	set	5
   209  0007                     _PORTC	set	7
   210  0009                     _PORTE	set	9
   211  0006                     _PORTBbits	set	6
   212  000B                     _INTCONbits	set	11
   213  0088                     _TRISD	set	136
   214  0096                     _IOCBbits	set	150
   215  0086                     _TRISB	set	134
   216  0085                     _TRISA	set	133
   217  0087                     _TRISC	set	135
   218  0089                     _TRISE	set	137
   219  0189                     _ANSELH	set	393
   220  0188                     _ANSEL	set	392
   221                           
   222                           	psect	cinit
   223  000F                     start_initialization:	
   224                           ; #config settings
   225                           
   226  000F                     __initialization:
   227                           
   228                           ; Clear objects allocated to COMMON
   229  000F  01F5               	clrf	__pbssCOMMON& (0+127)
   230  0010  01F6               	clrf	(__pbssCOMMON+1)& (0+127)
   231  0011  01F7               	clrf	(__pbssCOMMON+2)& (0+127)
   232  0012  01F8               	clrf	(__pbssCOMMON+3)& (0+127)
   233  0013                     end_of_initialization:	
   234                           ;End of C runtime variable initialization code
   235                           
   236  0013                     __end_of__initialization:
   237  0013  0183               	clrf	3
   238  0014  120A  118A  2892   	ljmp	_main	;jump to C main() function
   239                           
   240                           	psect	bssCOMMON
   241  0075                     __pbssCOMMON:
   242  0075                     _b_dec:
   243  0075                     	ds	1
   244  0076                     _b_inc:
   245  0076                     	ds	1
   246  0077                     _count:
   247  0077                     	ds	1
   248  0078                     _flagc:
   249  0078                     	ds	1
   250                           
   251                           	psect	cstackCOMMON
   252  0070                     __pcstackCOMMON:
   253  0070                     ?_setup:
   254  0070                     ?_count_leds:	
   255                           ; 1 bytes @ 0x0
   256                           
   257  0070                     ?_ISR:	
   258                           ; 1 bytes @ 0x0
   259                           
   260  0070                     ??_ISR:	
   261                           ; 1 bytes @ 0x0
   262                           
   263  0070                     ?_main:	
   264                           ; 1 bytes @ 0x0
   265                           
   266                           
   267                           ; 1 bytes @ 0x0
   268  0070                     	ds	2
   269  0072                     ??_setup:
   270  0072                     ??_count_leds:	
   271                           ; 1 bytes @ 0x2
   272                           
   273                           
   274                           ; 1 bytes @ 0x2
   275  0072                     	ds	2
   276  0074                     ??_main:
   277                           
   278                           ; 1 bytes @ 0x4
   279  0074                     	ds	1
   280                           
   281                           	psect	maintext
   282  0092                     __pmaintext:	
   283 ;;
   284 ;;Main: autosize = 0, tempsize = 1, incstack = 0, save=0
   285 ;;
   286 ;; *************** function _main *****************
   287 ;; Defined at:
   288 ;;		line 65 in file "main.c"
   289 ;; Parameters:    Size  Location     Type
   290 ;;		None
   291 ;; Auto vars:     Size  Location     Type
   292 ;;		None
   293 ;; Return value:  Size  Location     Type
   294 ;;                  1    wreg      void 
   295 ;; Registers used:
   296 ;;		wreg, fsr0l, fsr0h, status,2, status,0, pclath, cstack
   297 ;; Tracked objects:
   298 ;;		On entry : B00/0
   299 ;;		On exit  : 0/0
   300 ;;		Unchanged: 0/0
   301 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
   302 ;;      Params:         0       0       0       0       0
   303 ;;      Locals:         0       0       0       0       0
   304 ;;      Temps:          1       0       0       0       0
   305 ;;      Totals:         1       0       0       0       0
   306 ;;Total ram usage:        1 bytes
   307 ;; Hardware stack levels required when called:    2
   308 ;; This function calls:
   309 ;;		_count_leds
   310 ;;		_setup
   311 ;; This function is called by:
   312 ;;		Startup code after reset
   313 ;; This function uses a non-reentrant model
   314 ;;
   315                           
   316                           
   317                           ;psect for function _main
   318  0092                     _main:
   319  0092                     l694:	
   320                           ;incstack = 0
   321                           ; Regs used in _main: [wreg-fsr0h+status,2+status,0+pclath+cstack]
   322                           
   323                           
   324                           ;main.c: 68: 
   325  0092  120A  118A  20C8  120A  118A  	fcall	_setup
   326  0097                     l696:
   327                           
   328                           ;main.c: 75: ;main.c: 76:     TRISC = 0;
   329  0097  1283               	bcf	3,5	;RP0=0, select bank0
   330  0098  1303               	bcf	3,6	;RP1=0, select bank0
   331  0099  1C06               	btfss	6,0	;volatile
   332  009A  289C               	goto	u21
   333  009B  289D               	goto	u20
   334  009C                     u21:
   335  009C  289F               	goto	l56
   336  009D                     u20:
   337  009D                     l698:
   338                           
   339                           ;main.c: 77:     PORTC = 0;;main.c: 78: 
   340  009D  01F6               	clrf	_b_inc
   341  009E  0AF6               	incf	_b_inc,f
   342  009F                     l56:	
   343                           ;main.c: 79:     TRISA = 0;
   344                           
   345                           
   346                           ;main.c: 80:     PORTA = 0;
   347  009F  1806               	btfsc	6,0	;volatile
   348  00A0  28A2               	goto	u31
   349  00A1  28A3               	goto	u30
   350  00A2                     u31:
   351  00A2  28AD               	goto	l706
   352  00A3                     u30:
   353  00A3                     l700:
   354  00A3  0376               	decf	_b_inc,w
   355  00A4  1D03               	btfss	3,2
   356  00A5  28A7               	goto	u41
   357  00A6  28A8               	goto	u40
   358  00A7                     u41:
   359  00A7  28AD               	goto	l706
   360  00A8                     u40:
   361  00A8                     l702:
   362                           
   363                           ;main.c: 81: ;main.c: 82:     TRISB = 0;
   364  00A8  01F6               	clrf	_b_inc
   365  00A9                     l704:
   366                           
   367                           ;main.c: 83:     PORTB = 0;
   368  00A9  3001               	movlw	1
   369  00AA  00F4               	movwf	??_main
   370  00AB  0874               	movf	??_main,w
   371  00AC  07F7               	addwf	_count,f
   372  00AD                     l706:
   373                           
   374                           ;main.c: 86:     INTCONbits.GIE = 1;
   375  00AD  1C86               	btfss	6,1	;volatile
   376  00AE  28B0               	goto	u51
   377  00AF  28B1               	goto	u50
   378  00B0                     u51:
   379  00B0  28B3               	goto	l58
   380  00B1                     u50:
   381  00B1                     l708:
   382                           
   383                           ;main.c: 87:     INTCONbits.RBIE = 1;;main.c: 88: 
   384  00B1  01F5               	clrf	_b_dec
   385  00B2  0AF5               	incf	_b_dec,f
   386  00B3                     l58:	
   387                           ;main.c: 89:     TRISD = 0;
   388                           
   389                           
   390                           ;main.c: 90:     PORTD = 0;
   391  00B3  1886               	btfsc	6,1	;volatile
   392  00B4  28B6               	goto	u61
   393  00B5  28B7               	goto	u60
   394  00B6                     u61:
   395  00B6  28BF               	goto	l716
   396  00B7                     u60:
   397  00B7                     l710:
   398  00B7  0375               	decf	_b_dec,w
   399  00B8  1D03               	btfss	3,2
   400  00B9  28BB               	goto	u71
   401  00BA  28BC               	goto	u70
   402  00BB                     u71:
   403  00BB  28BF               	goto	l716
   404  00BC                     u70:
   405  00BC                     l712:
   406                           
   407                           ;main.c: 91: ;main.c: 92:     ANSEL = 0;
   408  00BC  01F5               	clrf	_b_dec
   409  00BD                     l714:
   410                           
   411                           ;main.c: 93:     ANSELH = 0;
   412  00BD  3001               	movlw	1
   413  00BE  02F7               	subwf	_count,f
   414  00BF                     l716:
   415                           
   416                           ;main.c: 97: 
   417  00BF  120A  118A  2017  120A  118A  	fcall	_count_leds
   418  00C4  2897               	goto	l696
   419  00C5  120A  118A  280C   	ljmp	start
   420  00C8                     __end_of_main:
   421                           
   422                           	psect	text1
   423  00C8                     __ptext1:	
   424 ;; *************** function _setup *****************
   425 ;; Defined at:
   426 ;;		line 107 in file "main.c"
   427 ;; Parameters:    Size  Location     Type
   428 ;;		None
   429 ;; Auto vars:     Size  Location     Type
   430 ;;		None
   431 ;; Return value:  Size  Location     Type
   432 ;;                  1    wreg      void 
   433 ;; Registers used:
   434 ;;		status,2
   435 ;; Tracked objects:
   436 ;;		On entry : 0/0
   437 ;;		On exit  : 0/0
   438 ;;		Unchanged: 0/0
   439 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
   440 ;;      Params:         0       0       0       0       0
   441 ;;      Locals:         0       0       0       0       0
   442 ;;      Temps:          0       0       0       0       0
   443 ;;      Totals:         0       0       0       0       0
   444 ;;Total ram usage:        0 bytes
   445 ;; Hardware stack levels used:    1
   446 ;; Hardware stack levels required when called:    1
   447 ;; This function calls:
   448 ;;		Nothing
   449 ;; This function is called by:
   450 ;;		_main
   451 ;; This function uses a non-reentrant model
   452 ;;
   453                           
   454                           
   455                           ;psect for function _setup
   456  00C8                     _setup:
   457  00C8                     l670:	
   458                           ;incstack = 0
   459                           ; Regs used in _setup: [status,2]
   460                           
   461                           
   462                           ;main.c: 108:             PORTAbits.RA2 = 0;
   463  00C8  1683               	bsf	3,5	;RP0=1, select bank1
   464  00C9  1303               	bcf	3,6	;RP1=0, select bank1
   465  00CA  0189               	clrf	9	;volatile
   466                           
   467                           ;main.c: 109:             PORTAbits.RA3 = 0;
   468  00CB  1283               	bcf	3,5	;RP0=0, select bank0
   469  00CC  1303               	bcf	3,6	;RP1=0, select bank0
   470  00CD  0189               	clrf	9	;volatile
   471                           
   472                           ;main.c: 111:             PORTAbits.RA5 = 0;
   473  00CE  1683               	bsf	3,5	;RP0=1, select bank1
   474  00CF  1303               	bcf	3,6	;RP1=0, select bank1
   475  00D0  0187               	clrf	7	;volatile
   476                           
   477                           ;main.c: 112:             PORTAbits.RA6 = 0;
   478  00D1  1283               	bcf	3,5	;RP0=0, select bank0
   479  00D2  1303               	bcf	3,6	;RP1=0, select bank0
   480  00D3  0187               	clrf	7	;volatile
   481                           
   482                           ;main.c: 114:             break;
   483  00D4  1683               	bsf	3,5	;RP0=1, select bank1
   484  00D5  1303               	bcf	3,6	;RP1=0, select bank1
   485  00D6  0185               	clrf	5	;volatile
   486                           
   487                           ;main.c: 115:         case 2:
   488  00D7  1283               	bcf	3,5	;RP0=0, select bank0
   489  00D8  1303               	bcf	3,6	;RP1=0, select bank0
   490  00D9  0185               	clrf	5	;volatile
   491                           
   492                           ;main.c: 117:             PORTAbits.RA1 = 1;
   493  00DA  1683               	bsf	3,5	;RP0=1, select bank1
   494  00DB  1303               	bcf	3,6	;RP1=0, select bank1
   495  00DC  0186               	clrf	6	;volatile
   496                           
   497                           ;main.c: 118:             PORTAbits.RA2 = 0;
   498  00DD  1283               	bcf	3,5	;RP0=0, select bank0
   499  00DE  1303               	bcf	3,6	;RP1=0, select bank0
   500  00DF  0186               	clrf	6	;volatile
   501  00E0                     l672:
   502                           
   503                           ;main.c: 119:             PORTAbits.RA3 = 0;
   504  00E0  1683               	bsf	3,5	;RP0=1, select bank1
   505  00E1  1303               	bcf	3,6	;RP1=0, select bank1
   506  00E2  1416               	bsf	22,0	;volatile
   507  00E3                     l674:
   508                           
   509                           ;main.c: 120:             PORTAbits.RA4 = 0;
   510  00E3  1496               	bsf	22,1	;volatile
   511  00E4                     l676:
   512                           
   513                           ;main.c: 121:             PORTAbits.RA5 = 0;
   514  00E4  178B               	bsf	11,7	;volatile
   515  00E5                     l678:
   516                           
   517                           ;main.c: 122:             PORTAbits.RA6 = 0;
   518  00E5  158B               	bsf	11,3	;volatile
   519                           
   520                           ;main.c: 124:             break;
   521  00E6  0188               	clrf	8	;volatile
   522                           
   523                           ;main.c: 125:         case 3:
   524  00E7  1283               	bcf	3,5	;RP0=0, select bank0
   525  00E8  1303               	bcf	3,6	;RP1=0, select bank0
   526  00E9  0188               	clrf	8	;volatile
   527                           
   528                           ;main.c: 127:             PORTAbits.RA1 = 0;
   529  00EA  1683               	bsf	3,5	;RP0=1, select bank3
   530  00EB  1703               	bsf	3,6	;RP1=1, select bank3
   531  00EC  0188               	clrf	8	;volatile
   532                           
   533                           ;main.c: 128:             PORTAbits.RA2 = 1;
   534  00ED  0189               	clrf	9	;volatile
   535  00EE                     l65:
   536  00EE  0008               	return
   537  00EF                     __end_of_setup:
   538                           
   539                           	psect	text2
   540  0017                     __ptext2:	
   541 ;; *************** function _count_leds *****************
   542 ;; Defined at:
   543 ;;		line 137 in file "main.c"
   544 ;; Parameters:    Size  Location     Type
   545 ;;		None
   546 ;; Auto vars:     Size  Location     Type
   547 ;;		None
   548 ;; Return value:  Size  Location     Type
   549 ;;                  1    wreg      void 
   550 ;; Registers used:
   551 ;;		wreg, fsr0l, fsr0h, status,2, status,0
   552 ;; Tracked objects:
   553 ;;		On entry : 0/0
   554 ;;		On exit  : 0/0
   555 ;;		Unchanged: 0/0
   556 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
   557 ;;      Params:         0       0       0       0       0
   558 ;;      Locals:         0       0       0       0       0
   559 ;;      Temps:          2       0       0       0       0
   560 ;;      Totals:         2       0       0       0       0
   561 ;;Total ram usage:        2 bytes
   562 ;; Hardware stack levels used:    1
   563 ;; Hardware stack levels required when called:    1
   564 ;; This function calls:
   565 ;;		Nothing
   566 ;; This function is called by:
   567 ;;		_main
   568 ;; This function uses a non-reentrant model
   569 ;;
   570                           
   571                           
   572                           ;psect for function _count_leds
   573  0017                     _count_leds:
   574  0017                     l680:	
   575                           ;incstack = 0
   576                           ; Regs used in _count_leds: [wreg-fsr0h+status,2+status,0]
   577                           
   578                           
   579                           ;main.c: 139:             PORTAbits.RA3 = 1;
   580  0017  286F               	goto	l684
   581  0018                     l69:	
   582                           ;main.c: 140:             PORTAbits.RA4 = 0;
   583                           
   584                           
   585                           ;main.c: 141:             PORTAbits.RA5 = 0;
   586  0018  1283               	bcf	3,5	;RP0=0, select bank0
   587  0019  1303               	bcf	3,6	;RP1=0, select bank0
   588  001A  1405               	bsf	5,0	;volatile
   589                           
   590                           ;main.c: 142:             PORTAbits.RA6 = 0;
   591  001B  1085               	bcf	5,1	;volatile
   592                           
   593                           ;main.c: 143:             PORTAbits.RA7 = 0;
   594  001C  1105               	bcf	5,2	;volatile
   595                           
   596                           ;main.c: 144:             break;
   597  001D  1185               	bcf	5,3	;volatile
   598                           
   599                           ;main.c: 145:         case 5:
   600  001E  1205               	bcf	5,4	;volatile
   601                           
   602                           ;main.c: 146:             PORTAbits.RA0 = 0;
   603  001F  1285               	bcf	5,5	;volatile
   604                           
   605                           ;main.c: 147:             PORTAbits.RA1 = 0;
   606  0020  1305               	bcf	5,6	;volatile
   607                           
   608                           ;main.c: 148:             PORTAbits.RA2 = 0;
   609  0021  1385               	bcf	5,7	;volatile
   610                           
   611                           ;main.c: 149:             PORTAbits.RA3 = 0;
   612  0022  2891               	goto	l78
   613  0023                     l71:	
   614                           ;main.c: 150:             PORTAbits.RA4 = 1;
   615                           
   616                           
   617                           ;main.c: 151:             PORTAbits.RA5 = 0;
   618  0023  1283               	bcf	3,5	;RP0=0, select bank0
   619  0024  1303               	bcf	3,6	;RP1=0, select bank0
   620  0025  1005               	bcf	5,0	;volatile
   621                           
   622                           ;main.c: 152:             PORTAbits.RA6 = 0;
   623  0026  1485               	bsf	5,1	;volatile
   624                           
   625                           ;main.c: 153:             PORTAbits.RA7 = 0;
   626  0027  1105               	bcf	5,2	;volatile
   627                           
   628                           ;main.c: 154:         case 6:
   629  0028  1185               	bcf	5,3	;volatile
   630                           
   631                           ;main.c: 155:             PORTAbits.RA0 = 0;
   632  0029  1205               	bcf	5,4	;volatile
   633                           
   634                           ;main.c: 156:             PORTAbits.RA1 = 0;
   635  002A  1285               	bcf	5,5	;volatile
   636                           
   637                           ;main.c: 157:             PORTAbits.RA2 = 0;
   638  002B  1305               	bcf	5,6	;volatile
   639                           
   640                           ;main.c: 158:             PORTAbits.RA3 = 0;
   641  002C  1385               	bcf	5,7	;volatile
   642                           
   643                           ;main.c: 159:             PORTAbits.RA4 = 0;
   644  002D  2891               	goto	l78
   645  002E                     l72:	
   646                           ;main.c: 160:             PORTAbits.RA5 = 1;
   647                           
   648                           
   649                           ;main.c: 161:             PORTAbits.RA6 = 0;
   650  002E  1283               	bcf	3,5	;RP0=0, select bank0
   651  002F  1303               	bcf	3,6	;RP1=0, select bank0
   652  0030  1005               	bcf	5,0	;volatile
   653                           
   654                           ;main.c: 162:             PORTAbits.RA7 = 0;
   655  0031  1085               	bcf	5,1	;volatile
   656                           
   657                           ;main.c: 163:             break;
   658  0032  1505               	bsf	5,2	;volatile
   659                           
   660                           ;main.c: 164:         case 7:
   661  0033  1185               	bcf	5,3	;volatile
   662                           
   663                           ;main.c: 165:             PORTAbits.RA0 = 0;
   664  0034  1205               	bcf	5,4	;volatile
   665                           
   666                           ;main.c: 166:             PORTAbits.RA1 = 0;
   667  0035  1285               	bcf	5,5	;volatile
   668                           
   669                           ;main.c: 167:             PORTAbits.RA2 = 0;
   670  0036  1305               	bcf	5,6	;volatile
   671                           
   672                           ;main.c: 168:             PORTAbits.RA3 = 0;
   673  0037  1385               	bcf	5,7	;volatile
   674                           
   675                           ;main.c: 169:             PORTAbits.RA4 = 0;
   676  0038  2891               	goto	l78
   677  0039                     l73:	
   678                           ;main.c: 170:             PORTAbits.RA5 = 1;
   679                           
   680                           
   681                           ;main.c: 171:             PORTAbits.RA6 = 0;
   682  0039  1283               	bcf	3,5	;RP0=0, select bank0
   683  003A  1303               	bcf	3,6	;RP1=0, select bank0
   684  003B  1005               	bcf	5,0	;volatile
   685                           
   686                           ;main.c: 172:             PORTAbits.RA7 = 0;
   687  003C  1085               	bcf	5,1	;volatile
   688                           
   689                           ;main.c: 173:             break;
   690  003D  1105               	bcf	5,2	;volatile
   691                           
   692                           ;main.c: 174:         case 8:
   693  003E  1585               	bsf	5,3	;volatile
   694                           
   695                           ;main.c: 175:             PORTAbits.RA0 = 0;
   696  003F  1205               	bcf	5,4	;volatile
   697                           
   698                           ;main.c: 176:             PORTAbits.RA1 = 0;
   699  0040  1285               	bcf	5,5	;volatile
   700                           
   701                           ;main.c: 177:             PORTAbits.RA2 = 0;
   702  0041  1305               	bcf	5,6	;volatile
   703                           
   704                           ;main.c: 178:             PORTAbits.RA3 = 0;
   705  0042  1385               	bcf	5,7	;volatile
   706                           
   707                           ;main.c: 179:             PORTAbits.RA4 = 0;
   708  0043  2891               	goto	l78
   709  0044                     l74:	
   710                           ;main.c: 180:             PORTAbits.RA5 = 1;
   711                           
   712                           
   713                           ;main.c: 181:             PORTAbits.RA6 = 0;
   714  0044  1283               	bcf	3,5	;RP0=0, select bank0
   715  0045  1303               	bcf	3,6	;RP1=0, select bank0
   716  0046  1005               	bcf	5,0	;volatile
   717                           
   718                           ;main.c: 182:             PORTAbits.RA7 = 0;
   719  0047  1085               	bcf	5,1	;volatile
   720                           
   721                           ;main.c: 183:             break;
   722  0048  1105               	bcf	5,2	;volatile
   723                           
   724                           ;main.c: 184: 
   725  0049  1185               	bcf	5,3	;volatile
   726                           
   727                           ;main.c: 185:         }
   728  004A  1605               	bsf	5,4	;volatile
   729                           
   730                           ;main.c: 186: 
   731  004B  1285               	bcf	5,5	;volatile
   732                           
   733                           ;main.c: 187: 
   734  004C  1305               	bcf	5,6	;volatile
   735                           
   736                           ;main.c: 188: 
   737  004D  1385               	bcf	5,7	;volatile
   738  004E                     l75:	
   739                           ;main.c: 189: }
   740                           
   741  004E  1283               	bcf	3,5	;RP0=0, select bank0
   742  004F  1303               	bcf	3,6	;RP1=0, select bank0
   743  0050  1005               	bcf	5,0	;volatile
   744  0051  1085               	bcf	5,1	;volatile
   745  0052  1105               	bcf	5,2	;volatile
   746  0053  1185               	bcf	5,3	;volatile
   747  0054  1205               	bcf	5,4	;volatile
   748  0055  1685               	bsf	5,5	;volatile
   749  0056  1305               	bcf	5,6	;volatile
   750  0057  1385               	bcf	5,7	;volatile
   751  0058  2891               	goto	l78
   752  0059                     l76:
   753  0059  1283               	bcf	3,5	;RP0=0, select bank0
   754  005A  1303               	bcf	3,6	;RP1=0, select bank0
   755  005B  1005               	bcf	5,0	;volatile
   756  005C  1085               	bcf	5,1	;volatile
   757  005D  1105               	bcf	5,2	;volatile
   758  005E  1185               	bcf	5,3	;volatile
   759  005F  1205               	bcf	5,4	;volatile
   760  0060  1685               	bsf	5,5	;volatile
   761  0061  1305               	bcf	5,6	;volatile
   762  0062  1385               	bcf	5,7	;volatile
   763  0063  2891               	goto	l78
   764  0064                     l77:
   765  0064  1283               	bcf	3,5	;RP0=0, select bank0
   766  0065  1303               	bcf	3,6	;RP1=0, select bank0
   767  0066  1005               	bcf	5,0	;volatile
   768  0067  1085               	bcf	5,1	;volatile
   769  0068  1105               	bcf	5,2	;volatile
   770  0069  1185               	bcf	5,3	;volatile
   771  006A  1205               	bcf	5,4	;volatile
   772  006B  1685               	bsf	5,5	;volatile
   773  006C  1305               	bcf	5,6	;volatile
